subject_id,stimulus,stimulus_voice,face shown,stimulus_face,subject_response,actual_sentence,subject_response_unfixed
uo3yjbnds1,assets/list2/sounds/73.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the young people are something,the young people are dancing,the young people are something
uo3yjbnds1,assets/list2/sounds/82.wav,american,assets/list2/pictures/whitelady2.png,white,mother cut the birthday cake,mother cut the birthday cake,mother cut the birthday cake
uo3yjbnds1,assets/list2/sounds/91.wav,american,assets/list2/pictures/whitelady2.png,white,the running past the house,they're running past the house,the running past the house
uo3yjbnds1,assets/list2/sounds/106.wav,british,assets/list2/pictures/whitelady2.png,white,the fire,the firetruck is coming,the fire
uo3yjbnds1,assets/list2/sounds/11.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,i have no idea,the paint dripped on the ground,I have no idea
uo3yjbnds1,assets/list2/sounds/110.wav,british,assets/list2/pictures/whitelady2.png,white,there was a bad cleanup,the was a bad train wreck,there was a bad cleanup
uo3yjbnds1,assets/list2/sounds/64.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the book fell over,the book tells a story,the book fell over
uo3yjbnds1,assets/list2/sounds/26.wav,american,assets/list2/pictures/whitelady2.png,white,its time to go to bed,it's time to go to bed,its time to go to bed
uo3yjbnds1,assets/list2/sounds/42.wav,british,assets/list2/pictures/southasianlady3.png,south asian,go shopping for school clothes,they're shopping for school clothes,go shopping for school clothes
uo3yjbnds1,assets/list2/sounds/105.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the people are falafels,the two children are laughing,the people are falafels
uo3yjbnds1,assets/list2/sounds/43.wav,british,assets/list2/pictures/whitelady2.png,white,air plane in the pack,they're playing in the park,air plane in the pack
uo3yjbnds1,assets/list2/sounds/77.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the moose is in a picture,the milk is in a pitcher,the moose is in a picture
uo3yjbnds1,assets/list2/sounds/6.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,formal is a flipple,somebody stole the money,formal is a flipple
uo3yjbnds1,assets/list2/sounds/102.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the good boy gets a award,the football hit the goalpost,the good boy gets a award
uo3yjbnds1,assets/list2/sounds/94.wav,american,assets/list2/pictures/whitelady2.png,white,the milkman drives a small truck,the milkman drives a small truck,the milkman drives a small truck
uo3yjbnds1,assets/list2/sounds/58.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the match almost,the match boxes are empty,the match almost
uo3yjbnds1,assets/list2/sounds/7.wav,indian,assets/list2/pictures/whitelady2.png,white,hallow is gimpy,the fire was very hot,hallow is gimpy
uo3yjbnds1,assets/list2/sounds/23.wav,american,assets/list2/pictures/whitelady2.png,white,the children wave at the train,the children waved at the train,the children wave at the train
uo3yjbnds1,assets/list2/sounds/31.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the painter uses a brush,the painter uses a brush,the painter uses a brush
uo3yjbnds1,assets/list2/sounds/95.wav,american,assets/list2/pictures/whitelady2.png,white,the bus leaves before the train,the bus leaves before the train,the bus leaves before the train
uo3yjbnds1,assets/list2/sounds/68.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the new world is on the map,the new road is on the map,the new world is on the map
uo3yjbnds1,assets/list2/sounds/51.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the bar is running away,the boy is running away,the bar is running away
uo3yjbnds1,assets/list2/sounds/15.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the debot is marduble,he grew lots of vegetables,the debot is marduble
uo3yjbnds1,assets/list2/sounds/4.wav,indian,assets/list2/pictures/whitelady2.png,white,the cam is debort,the shoes were very dirty,the cam is debort
uo3yjbnds1,assets/list2/sounds/3.wav,indian,assets/list2/pictures/whitelady2.png,white,big dog running away,big dogs can be dangerous,big dog running away
uo3yjbnds1,assets/list2/sounds/117.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the guy is here every year,the cow is milked every day,the guy is here every year
uo3yjbnds1,assets/list2/sounds/69.wav,indian,assets/list2/pictures/whitelady2.png,white,he lost his credit card,she lost her credit card,he lost his credit card
uo3yjbnds1,assets/list2/sounds/24.wav,american,assets/list2/pictures/southasianlady2.png,south asian,her coat is on a chair,her coat is on a chair,her coat is on a chair
uo3yjbnds1,assets/list2/sounds/112.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the debot is very hard,the teapot is very hot,the debot is very hard
uo3yjbnds1,assets/list2/sounds/40.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the dog sleeps in a basket,the dog sleeps in a basket,the dog sleeps in a basket
uo3yjbnds1,assets/list2/sounds/83.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the football game is over,the football game is over,the football game is over
uo3yjbnds1,assets/list2/sounds/10.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the guy is wearing flannel ,the car is going too fast,the guy is wearing flannel 
uo3yjbnds1,assets/list2/sounds/21.wav,american,assets/list2/pictures/southasianlady3.png,south asian,he found her purse in the trash,she found her purse in the trash,he found her purse in the trash
uo3yjbnds1,assets/list2/sounds/20.wav,indian,assets/list2/pictures/whitelady2.png,white,he might be memento,the mother heard the baby,he might be memento
uo3yjbnds1,assets/list2/sounds/9.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,fist man is a build,the picture came from a book,fist man is a build
uo3yjbnds1,assets/list2/sounds/29.wav,american,assets/list2/pictures/whitelady2.png,white,father forgot the bread,father forgot the bread,father forgot the bread
uo3yjbnds1,assets/list2/sounds/104.wav,british,assets/list2/pictures/southasianlady2.png,south asian,children lacey ,sugar is very sweet,children lacey 
uo3yjbnds1,assets/list2/sounds/5.wav,indian,assets/list2/pictures/whitelady2.png,white,finet last feed,the player lost a shoe,finet last feed
uo3yjbnds1,assets/list2/sounds/101.wav,british,assets/list2/pictures/southasianlady2.png,south asian,old bed,school got out early today,old bed
uo3yjbnds1,assets/list2/sounds/25.wav,american,assets/list2/pictures/whitelady2.png,white,the girl is fixing her dress,the girl is fixing her dress,the girl is fixing her dress
uo3yjbnds1,assets/list2/sounds/74.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,they needed a house,they waited for an hour,they needed a house
uo3yjbnds1,assets/list2/sounds/103.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the boy ran away from school,the boy ran away from school,the boy ran away from school
uo3yjbnds1,assets/list2/sounds/96.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the baby has blue eyes,the baby has blue eyes,the baby has blue eyes
uo3yjbnds1,assets/list2/sounds/99.wav,american,assets/list2/pictures/southasianlady3.png,south asian,they wanted some potatoes,they wanted some potatoes,they wanted some potatoes
uo3yjbnds1,assets/list2/sounds/27.wav,american,assets/list2/pictures/southasianlady2.png,south asian,mother read the instructions,mother read the instructions,mother read the instructions
uo3yjbnds1,assets/list2/sounds/80.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,a letter fell on the floor,a letter fell on the floor,a letter fell on the floor
uo3yjbnds1,assets/list2/sounds/84.wav,american,assets/list2/pictures/southasianlady3.png,south asian,she stood near the window,she stood near the window,she stood near the window
uo3yjbnds1,assets/list2/sounds/71.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the boy did a handstand,the boy did a handstand,the boy did a handstand
uo3yjbnds1,assets/list2/sounds/37.wav,american,assets/list2/pictures/whitelady2.png,white,the children are walking home,the children are walking home,the children are walking home
uo3yjbnds1,assets/list2/sounds/1.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the boy treading through the snow,a boy fell from the window,the boy treading through the snow
uo3yjbnds1,assets/list2/sounds/35.wav,american,assets/list2/pictures/southasianlady2.png,south asian,there pushing an old car,they're pushing an old car,there pushing an old car
uo3yjbnds1,assets/list2/sounds/87.wav,american,assets/list2/pictures/whitelady2.png,white,they carried some shopping bags,they carried some shopping bags,they carried some shopping bags
uo3yjbnds1,assets/list2/sounds/60.wav,british,assets/list2/pictures/whitelady2.png,white,the dog came home at last,the dog came home at last,the dog came home at last
uo3yjbnds1,assets/list2/sounds/36.wav,american,assets/list2/pictures/whitelady2.png,white,the food is expensive,the food is expensive,the food is expensive
uo3yjbnds1,assets/list2/sounds/89.wav,american,assets/list2/pictures/southasianlady3.png,south asian,she uses her skill to eat,she uses her spoon to eat,she uses her skill to eat
uo3yjbnds1,assets/list2/sounds/111.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the waiter robbed the queen,the waiter brought the cream,the waiter robbed the queen
uo3yjbnds1,assets/list2/sounds/79.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the toy man buy new shoes,the tall man tied his shoes,the toy man buy new shoes
uo3yjbnds1,assets/list2/sounds/70.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the dude was laying low,the team is playing well,the dude was laying low
uo3yjbnds1,assets/list2/sounds/86.wav,american,assets/list2/pictures/whitelady2.png,white,the children helped their teacher,the children helped their teacher,the children helped their teacher
uo3yjbnds1,assets/list2/sounds/19.wav,indian,assets/list2/pictures/whitelady2.png,white,the mailman ruffled,the mailman brought a letter,the mailman ruffled
uo3yjbnds1,assets/list2/sounds/65.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the matches are on a shelf,the matches are on a shelf,the matches are on a shelf
uo3yjbnds1,assets/list2/sounds/18.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,honey hops are rangers,he hung up his raincoat.,honey hops are rangers
uo3yjbnds1,assets/list2/sounds/56.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the lady washed the ship,the lady washed the shirt,the lady washed the ship
uo3yjbnds1,assets/list2/sounds/85.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the kitchen clock was wrong,the kitchen clock was wrong,the kitchen clock was wrong
uo3yjbnds1,assets/list2/sounds/81.wav,american,assets/list2/pictures/whitelady2.png,white,the ball bounced very high,the ball bounced very high,the ball bounced very high
uo3yjbnds1,assets/list2/sounds/55.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the john swiped the floor,the janitor swept the floor,the john swiped the floor
uo3yjbnds1,assets/list2/sounds/44.wav,british,assets/list2/pictures/southasianlady2.png,south asian,screw the veterans,rain is good for trees,screw the veterans
uo3yjbnds1,assets/list2/sounds/39.wav,american,assets/list2/pictures/southasianlady2.png,south asian,milk comes in a carton,milk comes in a carton,milk comes in a carton
uo3yjbnds1,assets/list2/sounds/48.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the salt shaker is empty,the salt shaker is empty,the salt shaker is empty
uo3yjbnds1,assets/list2/sounds/107.wav,british,assets/list2/pictures/southasianlady3.png,south asian,mother got a cogsworth,mother got a sauce pan,mother got a cogsworth
uo3yjbnds1,assets/list2/sounds/66.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the milk was by the front door,the milk was by the front door,the milk was by the front door
uo3yjbnds1,assets/list2/sounds/61.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,he heard a funny noise,they heard a funny noise,he heard a funny noise
uo3yjbnds1,assets/list2/sounds/45.wav,british,assets/list2/pictures/whitelady2.png,white,he sat on a wooden bench,they sat on a wooden bench,he sat on a wooden bench
uo3yjbnds1,assets/list2/sounds/120.wav,british,assets/list2/pictures/whitelady2.png,white,he climbed up a latter,he climbed up the ladder,he climbed up a latter
uo3yjbnds1,assets/list2/sounds/47.wav,british,assets/list2/pictures/whitelady2.png,white,the baby slept all night,the baby slept all night,the baby slept all night
uo3yjbnds1,assets/list2/sounds/119.wav,british,assets/list2/pictures/whitelady2.png,white,they are drinking coffee ,they are drinking coffee,they are drinking coffee 
uo3yjbnds1,assets/list2/sounds/98.wav,american,assets/list2/pictures/southasianlady3.png,south asian,they are comming for dinner,they are coming for dinner,they are comming for dinner
uo3yjbnds1,assets/list2/sounds/17.wav,indian,assets/list2/pictures/whitelady2.png,white,the something nose dinner,the kitchen window was clean,the something nose dinner
uo3yjbnds1,assets/list2/sounds/8.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,dimming from her old laugh,she's drinking from her own cup,dimming from her old laugh
uo3yjbnds1,assets/list2/sounds/16.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,roud dimmer flimming,she argues with her sister,roud dimmer flimming
uo3yjbnds1,assets/list2/sounds/46.wav,british,assets/list2/pictures/whitelady2.png,white,the child drank some fresh milk,the children drank some fresh milk,the child drank some fresh milk
uo3yjbnds1,assets/list2/sounds/113.wav,british,assets/list2/pictures/whitelady2.png,white,the author buys wood,the apple pie is good,the author buys wood
uo3yjbnds1,assets/list2/sounds/76.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,he watched the scary movie,they watched the scary movie,he watched the scary movie
uo3yjbnds1,assets/list2/sounds/52.wav,british,assets/list2/pictures/southasianlady2.png,south asian,a tower is near the scene,a towel is near the sink,a tower is near the scene
uo3yjbnds1,assets/list2/sounds/118.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,he called an ambulance ,they called an ambulance,he called an ambulance 
uo3yjbnds1,assets/list2/sounds/100.wav,american,assets/list2/pictures/southasianlady2.png,south asian,they knocked on the window,they knocked on the window,they knocked on the window
uo3yjbnds1,assets/list2/sounds/78.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the truck drove up the road,the truck drove up the road,the truck drove up the road
uo3yjbnds1,assets/list2/sounds/62.wav,indian,assets/list2/pictures/whitelady2.png,white,he found his brother hiding,they found his brother hiding,he found his brother hiding
uo3yjbnds1,assets/list2/sounds/33.wav,american,assets/list2/pictures/southasianlady3.png,south asian,swimmers hold their breath,swimmers can hold their breath,swimmers hold their breath
uo3yjbnds1,assets/list2/sounds/116.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the girl played with the baby,the girl played with the baby,the girl played with the baby
uo3yjbnds1,assets/list2/sounds/13.wav,indian,assets/list2/pictures/whitelady2.png,white,the found was mibble,the family likes fish,the found was mibble
uo3yjbnds1,assets/list2/sounds/93.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the dog was chasing the cat,the dog is chasing the cat,the dog was chasing the cat
uo3yjbnds1,assets/list2/sounds/34.wav,american,assets/list2/pictures/whitelady2.png,white,they cut the steak with the knife,she cut the steak with her knife,they cut the steak with the knife
uo3yjbnds1,assets/list2/sounds/49.wav,british,assets/list2/pictures/whitelady2.png,white,the policeman knows the way,the policemen know the way,the policeman knows the way
uo3yjbnds1,assets/list2/sounds/38.wav,american,assets/list2/pictures/southasianlady3.png,south asian,they had two empty bottles,they had two empty bottles,they had two empty bottles
uo3yjbnds1,assets/list2/sounds/50.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the backups ran out quickly,the buckets fill up quickly,the backups ran out quickly
uo3yjbnds1,assets/list2/sounds/12.wav,indian,assets/list2/pictures/whitelady2.png,white,the high heat is fatal,the towel fell on the floor,the high heat is fatal
uo3yjbnds1,assets/list2/sounds/97.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the bag fell off the shelf,the bag fell off the shelf,the bag fell off the shelf
uo3yjbnds1,assets/list2/sounds/75.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the shoes are in the closet,the shirts are in the closet,the shoes are in the closet
uo3yjbnds1,assets/list2/sounds/53.wav,british,assets/list2/pictures/whitelady2.png,white,flowers can go in the pot,flowers can grow in the pot,flowers can go in the pot
uo3yjbnds1,assets/list2/sounds/63.wav,indian,assets/list2/pictures/whitelady2.png,white,the dog needs a biicuit,the dog played with a stick,the dog needs a biicuit
uo3yjbnds1,assets/list2/sounds/41.wav,british,assets/list2/pictures/whitelady2.png,white,the house had nine bedrooms,the house had nine bedrooms,the house had nine bedrooms
uo3yjbnds1,assets/list2/sounds/57.wav,british,assets/list2/pictures/southasianlady2.png,south asian,she took off her fur coat,she took off her fur coat,she took off her fur coat
uo3yjbnds1,assets/list2/sounds/2.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the night has heaven,the wife helped her husband,the night has heaven
uo3yjbnds1,assets/list2/sounds/14.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,has two wires,the bananas are too ripe,has two wires
uo3yjbnds1,assets/list2/sounds/72.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,we put some food outside,they took some food outside,we put some food outside
uo3yjbnds1,assets/list2/sounds/88.wav,american,assets/list2/pictures/southasianlady3.png,south asian,someone is crossing the road,someone is crossing the road,someone is crossing the road
uo3yjbnds1,assets/list2/sounds/67.wav,indian,assets/list2/pictures/whitelady2.png,white,they boy was in the garden,the broom was in the corner,they boy was in the garden
uo3yjbnds1,assets/list2/sounds/108.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the baby wants his bottle,the baby wants his bottle,the baby wants his bottle
uo3yjbnds1,assets/list2/sounds/115.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the girl is washing her hair,the girl is washing her hair,the girl is washing her hair
uo3yjbnds1,assets/list2/sounds/109.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the boy broke the window,the ball broke the window,the boy broke the window
uo3yjbnds1,assets/list2/sounds/59.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the man was painting a sign,the man is painting a sign,the man was painting a sign
uo3yjbnds1,assets/list2/sounds/22.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the table had three legs,the table has three legs,the table had three legs
uo3yjbnds1,assets/list2/sounds/28.wav,american,assets/list2/pictures/whitelady2.png,white,the dog is eating some meat,the dog is eating some meat,the dog is eating some meat
uo3yjbnds1,assets/list2/sounds/30.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the road goes up a hill,the road goes up a hill,the road goes up a hill
uo3yjbnds1,assets/list2/sounds/54.wav,british,assets/list2/pictures/southasianlady3.png,south asian,hes stretching with his friends,he's skating with his friend,hes stretching with his friends
uo3yjbnds1,assets/list2/sounds/92.wav,american,assets/list2/pictures/southasianlady2.png,south asian,he is washing his face with soap,he's washing his face with soap,he is washing his face with soap
uo3yjbnds1,assets/list2/sounds/90.wav,american,assets/list2/pictures/whitelady2.png,white,the cat lay on the bed,the cat lay on the bed,the cat lay on the bed
uo3yjbnds1,assets/list2/sounds/114.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the jelly jar was full,the jelly jar was full,the jelly jar was full
uo3yjbnds1,assets/list2/sounds/32.wav,american,assets/list2/pictures/whitelady2.png,white,the family bought a house,the family bought a house,the family bought a house
uo78lp8kxw,assets/list2/sounds/117.wav,british,assets/list2/pictures/whitelady2.png,white,the,the cow is milked every day,THE
uo78lp8kxw,assets/list2/sounds/91.wav,american,assets/list2/pictures/southasianlady3.png,south asian,running faster,they're running past the house,Running faster
uo78lp8kxw,assets/list2/sounds/63.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the dog,the dog played with a stick,The dog
uo78lp8kxw,assets/list2/sounds/90.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the dog was in the bag,the cat lay on the bed,The dog was in the bag
uo78lp8kxw,assets/list2/sounds/88.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the monkey is crossing road,someone is crossing the road,The monkey is crossing road
uo78lp8kxw,assets/list2/sounds/7.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,the fire was very hot,
uo78lp8kxw,assets/list2/sounds/29.wav,american,assets/list2/pictures/southasianlady3.png,south asian,father forgot the bread,father forgot the bread,Father forgot the bread
uo78lp8kxw,assets/list2/sounds/23.wav,american,assets/list2/pictures/whitelady2.png,white,the children wave at the train,the children waved at the train,The children wave at the train
uo78lp8kxw,assets/list2/sounds/3.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,big dogs can be dangerous,
uo78lp8kxw,assets/list2/sounds/59.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the man is pointing at the sign,the man is painting a sign,The man is pointing at the sign
uo78lp8kxw,assets/list2/sounds/50.wav,british,assets/list2/pictures/southasianlady2.png,south asian,,the buckets fill up quickly,
uo78lp8kxw,assets/list2/sounds/87.wav,american,assets/list2/pictures/whitelady2.png,white,,they carried some shopping bags,
uo78lp8kxw,assets/list2/sounds/103.wav,british,assets/list2/pictures/whitelady2.png,white,the boy ran away from school,the boy ran away from school,The boy ran away from school
uo78lp8kxw,assets/list2/sounds/2.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,the wife helped her husband,
uo78lp8kxw,assets/list2/sounds/40.wav,american,assets/list2/pictures/whitelady2.png,white,the  dog sleeps in the basket,the dog sleeps in a basket,The  dog sleeps in the basket
uo78lp8kxw,assets/list2/sounds/112.wav,british,assets/list2/pictures/southasianlady2.png,south asian,,the teapot is very hot,
uo78lp8kxw,assets/list2/sounds/20.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,,the mother heard the baby,
uo78lp8kxw,assets/list2/sounds/60.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the dog came home at night,the dog came home at last,The dog came home at night
uo78lp8kxw,assets/list2/sounds/67.wav,indian,assets/list2/pictures/whitelady2.png,white,,the broom was in the corner,
uo78lp8kxw,assets/list2/sounds/110.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the world,the was a bad train wreck,The world
uo78lp8kxw,assets/list2/sounds/25.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the girl is wearing her dress,the girl is fixing her dress,The girl is wearing her dress
uo78lp8kxw,assets/list2/sounds/65.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,,the matches are on a shelf,
uo78lp8kxw,assets/list2/sounds/41.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the woman,the house had nine bedrooms,The woman
uo78lp8kxw,assets/list2/sounds/94.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the driver,the milkman drives a small truck,the driver
uo78lp8kxw,assets/list2/sounds/42.wav,british,assets/list2/pictures/whitelady2.png,white,just shopping for school cloth,they're shopping for school clothes,just shopping for school cloth
uo78lp8kxw,assets/list2/sounds/54.wav,british,assets/list2/pictures/whitelady2.png,white,he is sketching with his friend,he's skating with his friend,he is sketching with his friend
uo78lp8kxw,assets/list2/sounds/85.wav,american,assets/list2/pictures/southasianlady3.png,south asian,the kitchen tap is on ,the kitchen clock was wrong,The kitchen tap is on 
uo78lp8kxw,assets/list2/sounds/13.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the time,the family likes fish,the time
uo78lp8kxw,assets/list2/sounds/113.wav,british,assets/list2/pictures/whitelady2.png,white,the apple is sweet ,the apple pie is good,The apple is sweet 
uo78lp8kxw,assets/list2/sounds/116.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the girl plays with the baby,the girl played with the baby,The girl plays with the baby
uo78lp8kxw,assets/list2/sounds/101.wav,british,assets/list2/pictures/southasianlady3.png,south asian,only the dog,school got out early today,only the dog
uo78lp8kxw,assets/list2/sounds/26.wav,american,assets/list2/pictures/southasianlady3.png,south asian,it is time to go to bed,it's time to go to bed,It is time to go to bed
uo78lp8kxw,assets/list2/sounds/58.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the match,the match boxes are empty,The match
uo78lp8kxw,assets/list2/sounds/77.wav,indian,assets/list2/pictures/whitelady2.png,white,the mood is ,the milk is in a pitcher,the mood is 
uo78lp8kxw,assets/list2/sounds/119.wav,british,assets/list2/pictures/southasianlady2.png,south asian,they are drinking coffee,they are drinking coffee,They are drinking coffee
uo78lp8kxw,assets/list2/sounds/16.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the ,she argues with her sister,the 
uo78lp8kxw,assets/list2/sounds/14.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the coconut,the bananas are too ripe,The coconut
uo78lp8kxw,assets/list2/sounds/33.wav,american,assets/list2/pictures/whitelady2.png,white,the girl hold her breath,swimmers can hold their breath,The girl hold her breath
uo78lp8kxw,assets/list2/sounds/9.wav,indian,assets/list2/pictures/whitelady2.png,white,cannot hear anything ,the picture came from a book,cannot hear anything 
uo78lp8kxw,assets/list2/sounds/84.wav,american,assets/list2/pictures/southasianlady2.png,south asian,he saw me through the window,she stood near the window,He saw me through the window
uo78lp8kxw,assets/list2/sounds/74.wav,indian,assets/list2/pictures/whitelady2.png,white,he is snoring ,they waited for an hour,He is snoring 
uo78lp8kxw,assets/list2/sounds/108.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the baby want his puppy,the baby wants his bottle,The baby want his puppy
uo78lp8kxw,assets/list2/sounds/47.wav,british,assets/list2/pictures/southasianlady3.png,south asian,baby slept all night,the baby slept all night,Baby slept all night
uo78lp8kxw,assets/list2/sounds/111.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the window drop,the waiter brought the cream,the window drop
uo78lp8kxw,assets/list2/sounds/120.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the brand ,he climbed up the ladder,the brand 
uo78lp8kxw,assets/list2/sounds/37.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the children are walking home,the children are walking home,The children are walking home
uo78lp8kxw,assets/list2/sounds/30.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the road goes up the hill,the road goes up a hill,The road goes up the hill
uo78lp8kxw,assets/list2/sounds/104.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the children is bathing,sugar is very sweet,The children is bathing
uo78lp8kxw,assets/list2/sounds/15.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,did not hear anything,he grew lots of vegetables,did not hear anything
uo78lp8kxw,assets/list2/sounds/12.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,nothing,the towel fell on the floor,nothing
uo78lp8kxw,assets/list2/sounds/10.wav,indian,assets/list2/pictures/southasianlady2.png,south asian,the car is ,the car is going too fast,The car is 
uo78lp8kxw,assets/list2/sounds/100.wav,american,assets/list2/pictures/southasianlady2.png,south asian,on top the window ,they knocked on the window,on top the window 
uo78lp8kxw,assets/list2/sounds/48.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the salt,the salt shaker is empty,The salt
uo78lp8kxw,assets/list2/sounds/52.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the tower is near the sink,a towel is near the sink,The tower is near the sink
uo78lp8kxw,assets/list2/sounds/5.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,did not hear anything,the player lost a shoe,Did not hear anything
uo78lp8kxw,assets/list2/sounds/83.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the game is over,the football game is over,the game is over
uo78lp8kxw,assets/list2/sounds/96.wav,american,assets/list2/pictures/southasianlady2.png,south asian,the baby have blue eyes,the baby has blue eyes,The baby have blue eyes
uo78lp8kxw,assets/list2/sounds/28.wav,american,assets/list2/pictures/whitelady2.png,south asian,the dog is eating the meat,the dog is eating some meat,The dog is eating the meat
uo78lp8kxw,assets/list2/sounds/39.wav,american,assets/list2/pictures/southasianlady3.png,south asian,notes comes in ,milk comes in a carton,Notes comes in 
uo78lp8kxw,assets/list2/sounds/45.wav,british,assets/list2/pictures/whitelady2.png,south asian,wants a revenge,they sat on a wooden bench,wants a revenge
uo78lp8kxw,assets/list2/sounds/79.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the old man ties his shoe,the tall man tied his shoes,The old man ties his shoe
uo78lp8kxw,assets/list2/sounds/51.wav,british,assets/list2/pictures/southasianlady2.png,south asian,the boy is running away,the boy is running away,The boy is running away
uo78lp8kxw,assets/list2/sounds/71.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,the boy is hunting,the boy did a handstand,The boy is hunting
uo78lp8kxw,assets/list2/sounds/1.wav,indian,assets/list2/pictures/southasianlady3.png,south asian,na,a boy fell from the window,NA
uo78lp8kxw,assets/list2/sounds/49.wav,british,assets/list2/pictures/southasianlady3.png,south asian,the policeman knows the way,the policemen know the way,The policeman knows the way
uo78lp8kxw,assets/list2/sounds/105.wav,british,assets/list2/pictures/southasianlady2.png,south asian,be vigilant,the two children are laughing,be vigilant
uo78lp8kxw,assets/list2/sounds/107.wav,british,assets/list2/pictures/whitelady2.png,white,,mother got a sauce pan,
